Mobile Money Usage,Bank Account Ownership,Savings,Credit Usage
5,1,40881,1
81,0,46472,0
76,0,68703,1
83,1,9699,1
36,1,15664,1
95,1,58172,1
47,0,74590,1
78,1,87358,1
49,0,52941,1
69,1,78679,1
69,0,14845,0
62,0,88733,1
76,1,28017,0
39,1,70934,1
71,1,88279,0
3,0,45526,1
75,1,98072,0
63,1,92027,0
40,1,90278,1
71,0,59629,0
26,0,79245,1
13,0,68824,0
16,1,56852,1
92,1,17277,1
48,0,72970,0
70,0,37867,1
68,1,60955,0
27,1,81171,1
95,0,55041,0
17,0,74690,1
71,1,25964,0
80,0,76314,0
15,0,95735,0
54,1,25364,0
34,1,6135,0
67,1,84357,1
17,1,21343,1
40,1,97755,0
50,1,78724,0
28,1,62446,0
1,1,3881,1
65,0,10465,1
23,1,86095,1
54,0,51369,1
1,0,96488,1
84,1,82300,1
59,1,74053,1
24,1,52928,0
54,0,1092,0
66,0,77945,0
48,0,91545,0
61,1,9432,0
17,1,39275,0
59,0,15163,0
55,0,73049,0
87,0,68656,1
86,1,79717,1
31,1,12857,0
75,0,39800,0
96,1,21105,1
82,1,9359,1
82,1,28152,0
27,1,35481,1
68,0,68197,0
25,1,89039,0
81,0,17328,1
80,0,43791,1
69,1,82926,1
86,1,85317,1
41,0,10933,0
64,1,42772,0
77,1,76995,0
94,1,41419,0
3,0,8484,0
34,1,18561,1
12,0,64934,0
36,1,44076,1
39,0,85709,0
66,1,68816,0
40,1,27258,0
95,0,56573,1
8,0,49174,0
57,0,60065,1
6,1,25390,1
4,0,29166,0
56,0,54000,0
65,0,86578,0
15,1,34690,1
28,1,66565,0
3,1,20804,0
77,1,33677,0
31,1,15712,1
91,1,6901,0
3,1,25318,1
38,0,84045,1
4,0,62930,1
75,1,34235,1
46,1,14438,1
24,1,26525,1
62,0,1609,0
38,0,4886,0
39,1,63421,1
57,0,26088,0
61,1,70857,1
39,1,73752,1
16,1,90536,0
78,1,67545,0
53,0,83514,0
12,1,56688,1
74,1,36627,0
31,0,42020,0
84,0,70589,0
85,1,74391,1
61,0,12620,0
46,1,15975,0
25,0,19861,0
36,0,2756,1
58,0,10329,0
97,1,24014,1
87,0,28945,0
17,0,87986,0
61,1,21756,1
4,0,46683,1
89,0,46297,0
82,1,58735,1
21,1,62270,0
70,1,85251,0
70,1,88425,1
59,0,46764,1
29,1,30461,0
4,1,43307,1
95,0,93009,0
90,1,23485,1
45,1,4141,0
6,0,87559,1
33,1,27629,1
78,0,8215,0
19,1,91205,0
90,0,16687,0
73,1,2709,0
71,0,5075,1
42,1,12470,1
96,0,96383,1
85,1,64198,1
69,1,49461,1
2,1,54534,0
12,0,47132,0
75,0,14785,1
15,0,10791,1
1,0,1406,1
37,0,76561,0
95,0,9932,1
53,0,77848,1
96,0,56023,1
26,0,90862,0
25,1,95557,1
76,0,62190,1
21,0,82233,0
83,1,48927,1
12,1,6455,0
36,0,78491,0
4,1,41221,1
80,0,47129,0
68,0,84823,1
3,1,15963,1
6,0,27880,1
31,0,61078,1
86,1,82142,1
4,1,14067,1
60,1,92725,0
86,1,19259,1
15,1,13651,0
31,0,90765,1
48,0,24975,1
35,0,45577,0
81,0,58149,0
57,1,51686,1
1,1,67294,0
48,1,41672,1
22,1,41721,1
77,1,42111,0
90,1,75890,1
42,0,71898,0
30,1,4910,1
23,0,8561,0
69,1,76897,1
30,1,55590,1
30,1,43587,0
81,1,9433,1
87,0,26702,1
19,1,18874,0
14,1,32331,0
52,1,43985,0
21,0,38583,1
69,0,81644,1
21,1,2764,1
98,1,43346,1
94,1,39643,0
15,1,81402,1
79,0,99128,0
22,1,31411,1
65,0,22403,0
90,1,84730,1
42,0,86890,1
90,1,16651,0
4,1,35928,0
61,1,11015,0
16,0,5278,1
86,0,97479,0
98,0,91277,0
90,1,24619,0
36,0,79902,1
16,0,79593,1
45,0,28559,0
96,1,13381,1
75,1,65306,0
93,1,82039,0
95,1,71292,1
76,0,58263,0
60,1,67657,1
81,1,65140,1
95,1,72499,1
68,0,43519,0
55,1,66577,1
74,1,2980,1
82,0,31862,1
31,0,29133,1
1,0,5039,1
79,0,63513,0
90,0,4761,1
24,1,96814,1
65,1,46672,0
15,0,27105,0
80,1,90546,1
11,0,84589,1
1,0,13563,1
85,1,36072,1
19,1,77099,0
4,0,48674,0
54,1,59855,0
4,0,78332,0
79,0,7131,1
42,0,94193,0
98,1,26522,0
80,0,46515,0
62,0,29385,0
62,1,20982,0
81,0,4933,0
17,1,7066,0
72,0,75395,0
40,0,76685,1
5,1,71002,0
78,1,81068,1
73,0,63325,1
31,1,33032,1
19,1,54967,1
55,1,60055,1
74,1,41828,0
38,1,76671,1
41,1,91490,0
76,1,60173,0
21,0,3953,0
19,0,13641,1
69,1,73031,0
63,1,41926,0
41,1,75051,1
70,1,13262,1
71,0,46882,0
26,0,53103,1
68,0,18980,0
63,0,34927,1
25,1,99123,1
42,0,34750,0
17,1,5455,0
95,1,75255,1
96,1,69159,1
46,0,8734,0
35,1,43455,0
34,1,91622,0
94,1,47767,1
16,1,5425,0
89,1,39712,1
65,1,30727,0
73,0,1096,0
62,0,33377,1
42,1,66285,1
1,1,87346,0
14,0,99121,0
91,0,62109,0
8,0,69659,0
60,1,69433,1
13,1,24011,0
15,0,31213,0
49,1,19524,0
52,1,58524,0
9,0,68327,1
86,1,32621,0
14,1,27177,0
85,0,41417,0
24,0,78921,0
35,0,6815,1
18,0,20498,0
44,0,16421,0
3,0,19635,1
18,1,17887,0
23,1,83778,1
43,1,42900,1
52,1,76369,0
75,1,11552,0
76,0,82585,1
20,0,87272,1
70,0,59714,1
6,1,91081,1
14,1,98346,1
96,0,60946,0
47,0,54391,0
61,1,9827,1
36,1,45154,0
24,0,35220,1
74,1,83406,1
72,1,20465,1
7,1,31220,1
2,0,32004,0
98,0,88394,1
90,0,44612,1
55,1,68356,1
48,1,3454,1
83,1,56400,0
18,1,96002,0
94,1,2168,1
32,1,55476,0
7,0,68793,0
65,0,78020,0
97,0,86904,0
15,0,9661,0
53,1,25639,1
79,0,49057,0
57,0,49804,0
63,0,78548,0
43,1,34203,0
42,1,18924,0
13,0,28898,1
35,0,21574,0
96,1,20624,0
72,1,68197,0
68,1,55042,0
30,1,63262,0
19,1,42422,1
74,0,76181,1
55,0,88248,1
59,1,91694,0
29,1,76929,0
78,1,7651,1
92,0,95061,0
96,1,74756,0
68,1,89668,1
11,1,49432,0
34,1,43473,1
87,0,59632,0
39,0,8897,0
57,1,85468,1
97,0,34389,1
17,0,81696,1
60,0,48245,1
77,0,18161,0
36,0,63254,0
75,0,85714,1
38,0,16634,0
46,1,16413,1
6,0,83121,0
12,0,97667,1
36,0,67248,0
19,0,39976,0
40,0,55300,0
75,1,13920,1
85,0,2238,0
73,0,57233,1
95,0,68560,1
63,1,34303,0
48,0,23690,0
91,0,49754,1
26,0,81093,0
43,1,3820,1
4,1,14913,1
82,0,76605,1
53,0,96438,0
90,0,71814,1
10,0,66089,1
28,0,27652,1
99,0,36813,0
74,1,52308,0
17,0,28970,1
8,1,92093,1
6,1,31733,0
4,1,24405,1
36,1,46340,0
63,0,84140,1
68,1,97710,1
37,0,76946,0
35,0,25217,0
13,1,65241,0
2,0,17948,0
31,0,52221,1
30,1,79825,0
60,0,28937,0
35,0,61326,0
8,1,64402,0
52,1,45212,0
69,1,91171,1
16,1,40101,0
4,1,6504,0
33,0,24626,0
80,1,55050,0
81,0,43137,1
48,1,92361,1
40,1,29364,0
16,1,35324,1
32,0,47120,0
72,1,21074,0
27,1,7211,1
91,1,63876,0
46,1,33016,1
66,1,75507,0
9,1,11293,1
65,0,6896,0
62,1,67167,1
20,0,65971,1
9,1,28019,1
37,1,48589,1
98,0,28767,1
35,1,72829,1
82,1,96834,0
86,0,45978,1
50,1,58476,0
79,0,35627,1
81,0,38265,1
61,1,24696,1
73,0,96731,0
64,0,20048,0
35,0,31022,0
28,0,86662,1
88,0,28387,1
8,1,14095,1
64,0,82812,1
66,1,39893,0
91,0,83672,1
71,1,5116,1
5,0,67189,0
21,0,24102,1
33,0,39358,0
9,0,39369,1
17,1,28598,0
15,1,42992,0
17,0,93852,1
79,1,86750,0
80,0,18577,1
22,1,63038,1
73,1,67255,0
67,0,52847,1
2,0,52950,0
42,0,81443,1
84,1,52172,0
53,0,14132,0
24,0,74933,1
83,1,63467,0
61,1,83911,1
39,1,54477,1
31,0,18536,0
72,0,94489,1
52,0,73698,1
53,0,57675,0
84,0,81190,1
96,0,77120,0
4,0,29768,1
62,0,18939,0
54,0,53943,0
8,1,79823,0
23,0,73472,0
39,1,40865,1
79,1,13045,0
67,1,61805,0
35,0,87869,0
39,1,73625,0
30,1,79137,0
61,1,38948,1
10,0,83207,0
85,1,5653,0
33,1,37915,1
57,0,30203,0
5,0,93123,1
3,1,90979,1
64,1,79180,0
59,1,8548,1
51,0,65859,1
71,1,99769,1
8,0,50845,1
72,0,58190,1
90,1,78615,1
10,1,64948,1
39,1,86577,1
17,1,33798,1
64,1,52130,1
97,1,93191,1
12,0,64499,1
28,1,82286,0
74,0,21013,1
67,0,11844,1
97,0,85042,1
87,1,56151,1
40,1,52040,0
97,0,80266,1
12,1,77200,1
19,0,90926,0
81,1,31994,0
44,0,95983,0
1,0,11056,0
90,0,67298,1
30,0,29208,1
23,1,37787,0
20,1,88468,1
61,0,38568,1
3,1,32962,1
94,0,52362,1
43,1,95077,1
42,0,95082,1
26,1,59351,1
9,1,81884,0
42,0,51746,1
84,1,95085,1
62,1,72028,1
42,0,55457,1
67,0,94880,0
2,1,58551,0
71,0,21221,0
87,1,82883,1
16,1,55073,1
17,0,54423,1
10,0,10527,0
75,0,81921,1
59,1,59417,1
89,0,7644,1
71,0,87821,0
60,0,26858,0
82,0,90222,0
35,0,78579,0
23,1,11997,1
68,0,61956,0
5,0,98090,0
95,0,33835,0
56,1,74969,0
32,1,95525,1
36,0,25991,1
46,1,95953,1
13,1,22498,1
9,1,72010,0
67,0,8944,1
8,0,86771,0
23,0,52501,1
97,0,49024,0
15,1,70793,0
53,0,10008,0
63,0,5381,1
31,1,34926,0
85,1,95588,0
78,1,90468,1
1,1,4057,1
45,0,67980,0
52,1,27507,1
69,1,75132,1
65,0,8388,0
75,0,77985,0
9,1,67246,1
9,0,56316,0
24,0,5344,0
41,1,95984,1
14,1,27246,0
2,1,7047,0
52,0,78191,0
46,1,3995,0
85,0,67163,1
94,0,56858,0
32,0,27410,0
63,1,92203,1
1,1,28762,1
29,1,87598,0
78,1,89999,1
49,0,16195,0
14,0,94736,1
41,0,6966,1
98,1,15000,0
38,1,1745,1
88,0,32376,0
29,0,60222,1
48,1,86481,0
16,1,40544,1
29,1,75795,1
50,0,37975,1
86,1,12328,1
27,0,76377,0
66,0,57468,0
90,1,41142,1
43,1,94383,1
38,1,84302,1
67,0,91425,1
95,1,55866,0
25,1,70720,1
59,1,42861,0
29,1,43004,1
24,1,20686,1
8,1,20723,0
92,1,87154,1
52,1,23869,1
19,1,36878,0
37,0,62837,0
7,1,8444,1
97,1,68267,0
97,1,71708,1
57,0,69770,0
32,0,61963,1
6,1,71733,0
74,1,66902,0
8,0,28061,0
88,0,43860,1
90,0,36262,0
78,1,63677,0
95,1,39615,1
32,0,44799,1
73,1,47016,1
63,1,82969,1
40,0,68208,1
58,0,71930,1
3,0,1756,0
73,0,50039,0
30,1,93341,0
34,0,83042,0
27,1,76402,0
33,1,71557,0
90,0,31434,0
20,1,1408,0
70,1,87484,1
25,0,68857,0
98,0,47934,1
33,0,33221,0
32,1,42613,0
32,1,66726,0
57,0,95912,1
2,1,56873,1
33,0,44043,0
38,1,32634,1
80,0,41159,1
61,1,35337,0
6,0,82814,1
40,1,10603,1
55,1,59656,1
52,0,41542,1
51,1,33202,0
50,1,47473,0
71,1,78401,0
66,0,23379,0
19,0,33533,0
74,1,39716,1
97,1,57315,1
8,0,43872,0
85,1,59838,0
4,0,33473,0
96,0,11806,0
85,1,39819,1
72,0,5840,1
94,1,10647,0
61,1,36239,0
82,0,44571,0
52,0,70356,1
2,0,15399,1
59,1,96017,0
20,0,27500,1
40,0,14848,1
81,0,86942,1
53,0,22551,1
5,0,24514,1
68,1,52132,1
71,0,67870,0
3,0,2231,1
14,1,81272,0
10,0,15227,1
80,0,73575,1
36,0,64828,0
61,1,2856,1
80,1,47057,0
55,0,55561,0
57,0,9693,0
93,0,49443,1
85,0,8156,1
62,0,19060,1
26,0,70434,1
47,0,1237,0
10,0,6603,0
58,1,45485,1
95,1,2702,1
39,1,42306,1
2,0,47195,1
3,0,36306,1
99,0,49244,0
81,1,69863,0
77,1,98116,1
17,1,35743,1
16,0,90522,0
39,1,22322,1
53,0,8281,0
34,1,13276,1
51,0,95898,0
66,1,47063,0
85,1,74534,1
77,1,23757,0
66,0,13823,1
21,0,77624,1
14,1,69221,0
61,1,84104,0
84,0,20566,0
76,0,50704,1
84,1,76350,0
35,1,53882,1
49,0,34003,0
8,1,85189,0
57,1,60318,0
56,0,31360,1
11,1,49886,0
89,0,81318,1
33,1,61578,1
88,1,40466,0
7,0,13245,0
51,1,11531,1
4,1,94728,1
84,0,99267,1
66,1,64251,1
47,1,66802,1
59,0,58657,0
47,1,87672,0
69,1,78178,1
18,1,29443,0
21,1,89866,1
26,0,59576,1
21,1,95635,1
88,0,81669,1
33,1,76521,0
32,1,47971,1
60,1,47098,0
24,0,99312,1
93,0,65246,0
21,0,42067,0
80,1,63813,0
66,1,83647,1
99,0,9854,0
95,0,10883,0
62,1,1713,1
19,0,14482,0
47,1,99828,1
70,1,28177,1
75,1,31616,1
88,0,82154,1
24,0,48367,0
12,1,95393,0
25,0,61417,1
32,0,44486,0
90,0,11037,1
15,0,1651,0
41,0,82948,1
78,0,68968,1
52,1,84295,0
10,0,98030,1
51,0,94144,0
18,0,70950,0
78,1,49771,0
79,0,34632,1
48,0,11062,0
35,1,81306,0
67,1,20141,0
42,1,3182,1
41,0,5413,0
54,0,65755,1
53,1,50362,0
36,0,89358,1
63,1,8140,0
53,1,52024,0
28,0,45106,1
18,0,35937,1
36,1,61317,0
10,0,37062,0
55,1,67547,1
62,0,4791,1
52,1,71877,1
36,0,62261,1
73,1,2339,0
35,0,57719,0
92,0,29633,1
11,0,34437,1
53,0,16309,0
46,1,18081,1
63,0,49802,0
2,0,80117,1
84,1,29517,0
12,0,7809,0
98,1,44397,1
97,0,79251,1
72,1,24275,0
15,1,54101,0
95,1,64878,1
68,0,69071,1
4,0,10707,1
96,0,15319,1
76,0,5165,1
58,1,28577,0
29,0,34448,0
70,1,92365,0
7,0,6024,0
47,0,62948,0
98,0,53228,1
96,0,98946,0
42,1,65579,0
21,1,16300,1
53,0,75807,1
81,0,81946,0
87,0,21481,0
9,1,34275,0
43,0,81433,0
7,0,81270,0
97,0,71339,1
62,0,12332,1
8,1,82153,1
63,0,7423,0
9,1,66851,0
5,1,44848,0
44,1,76268,0
22,1,41113,1
41,1,73560,0
6,1,93472,1
5,1,30781,1
22,0,75412,0
92,0,81130,0
95,1,60629,1
41,0,27771,1
67,0,88008,1
33,0,19277,0
33,0,58966,0
35,1,37343,0
47,1,31402,0
28,1,45650,1
83,0,13143,0
38,0,93090,1
55,0,27574,0
54,0,31362,1
39,0,92253,1
60,0,52959,1
92,0,26085,0
36,1,71140,1
34,1,66665,0
80,0,2142,1
10,0,82519,1
28,0,66580,1
19,1,88940,0
11,0,40558,0
41,1,36209,1
98,0,39458,1
14,1,12191,1
13,1,20782,0
14,1,54336,1
71,1,13677,0
32,1,44063,1
82,0,22505,1
6,0,47134,1
7,0,51910,1
86,0,3359,0
68,0,17657,0
73,0,3826,0
1,0,14282,0
43,0,69729,0
41,1,82067,0
53,0,44404,1
19,0,71630,0
62,0,41192,1
56,0,61024,1
99,0,66710,1
39,1,47073,1
50,1,88804,1
99,0,90670,0
59,1,45331,1
49,0,26419,0
77,0,92770,0
64,0,15118,0
90,0,62118,1
46,0,29306,1
18,1,5714,1
27,1,64045,0
96,0,54917,0
62,0,21554,1
31,0,76512,0
90,1,89612,1
90,1,48339,0
21,0,95165,0
10,0,94351,0
20,0,61063,0
45,0,21179,0
41,1,88075,1
15,0,31156,0
90,1,48720,1
77,1,7002,0
77,1,38851,0
68,0,34469,0
22,0,69819,0
38,0,97267,1
84,0,94144,1
50,0,76032,0
51,1,9459,0
16,0,39889,0
89,1,90008,0
61,0,82908,1
3,1,88078,0
67,1,9441,0
60,1,84314,1
30,0,99082,1
86,1,90527,1
26,1,68480,0
93,0,98554,1
59,0,47922,1
25,1,20260,0
92,0,54826,0
37,1,5267,0
18,1,69626,1
47,0,59872,1
75,1,97117,0
62,0,12203,1
18,1,64323,1
13,0,94609,0
97,1,70363,1
81,0,69416,1
8,0,90817,0
19,0,80289,1
34,0,70288,1
48,1,93051,0
73,1,94334,1
23,1,20354,1
65,1,10349,1
69,0,94978,1
62,1,96261,1
38,0,57143,1
85,0,28997,0
46,0,30274,0
87,1,58372,1
86,1,26182,0
21,1,42035,0
93,0,13279,0
27,1,51014,0
29,0,43176,0
46,1,38829,1
99,0,53578,1
64,1,56974,0
44,1,36893,1
86,0,21889,1
91,0,49829,1
26,0,85678,1
60,1,43647,0
31,1,20983,0
25,0,45810,1
36,0,47220,0
63,0,86620,1
52,1,15176,0
84,1,8623,0
84,1,38369,0
35,0,59705,1
54,1,94961,1
6,0,55515,1
68,0,54301,0
66,1,9385,0
15,0,20228,1
19,1,83655,0
6,1,56549,0
88,0,29493,0
15,0,94114,0
6,1,59102,0
3,1,53410,1
81,0,42110,0
8,0,62210,1
15,1,65893,0
98,0,86198,0
84,1,20442,1
7,0,44084,0
17,1,49727,1
74,1,44411,0
98,1,76108,1
58,1,90411,1
60,0,95081,0
5,0,87770,0
91,0,58532,1
96,0,79962,1
79,0,58713,0
64,1,85148,1
96,1,46172,1
11,0,5590,0
65,0,97570,1
70,0,71397,1
98,0,14792,1
92,0,22944,1
13,1,89916,0
28,1,88498,0
24,0,96887,0
78,1,12500,0
11,1,11748,0
70,0,4589,1
76,1,87207,1
81,0,25986,1
60,0,81147,0
46,0,85872,0
23,0,42264,1
63,1,59285,1
97,1,25673,1
68,1,17716,1
53,1,83996,1
15,1,73194,1
47,1,70494,0
72,0,62923,0
34,1,94394,0
91,1,32639,0
98,1,46925,1
60,1,6215,1
58,0,88036,1
62,1,47734,0
48,1,17581,0
96,1,72458,1
28,0,87216,0
85,0,41592,0
71,0,48378,0
56,1,79384,0
79,0,4143,1
17,1,36980,0
98,0,51507,1
94,1,72727,0
10,0,65164,1
24,1,3323,0
36,0,35568,0
55,1,75180,1
33,1,89500,1
77,0,63928,0
61,1,62942,0
25,1,28040,0
29,1,97111,0
68,0,92999,0
9,1,49668,1
9,1,81274,1
89,0,83495,1
60,0,29064,0
58,1,86099,1
76,0,28887,1
60,1,18749,1
99,1,45399,1
62,0,52703,0
43,1,90715,0
60,1,32621,0
92,1,60203,0
81,1,33348,0
36,0,62047,0
31,0,25130,0
63,0,11465,1
80,1,84784,1
68,0,83502,1
73,0,12944,0
29,0,90554,1
81,1,38779,1
26,0,62155,1
33,1,67910,1
76,1,58997,1
48,0,60982,1
92,1,91874,1
99,0,26433,1
75,0,15360,0
40,0,51103,1
9,0,38715,1
96,0,95364,1
11,1,64012,0
48,0,34636,0
41,1,84022,1
79,1,76991,0
70,0,32209,0
30,0,99134,1
70,1,62275,0
78,1,51734,0
67,1,36300,1
44,1,8886,0
76,0,48256,1
93,0,53367,1
80,1,85822,0
83,1,51663,1
55,1,89008,1
64,0,80795,1
66,1,60358,0
99,0,88926,1
49,1,1541,0
93,1,18208,0
49,1,20389,0
77,1,24819,0
84,0,42290,0
43,1,11001,1
14,0,74506,0
85,1,24168,1
93,0,70380,0
54,0,54215,0
95,0,79584,1
51,1,63163,1
44,1,58615,1
65,1,47855,1
53,0,32660,1
93,1,93348,1
7,0,95949,0
75,1,34786,0
81,0,33344,1
60,0,91608,0
87,1,64509,0
3,0,1405,1
90,1,25669,1
58,0,58454,0
1,1,6585,1
99,0,23535,1
82,1,20742,0
29,1,74444,1
74,1,12398,1
67,0,88672,1
19,1,72626,1
64,1,39989,0
34,1,27121,0
37,1,10097,0
93,0,42959,1
82,1,34562,0
34,1,72255,0
20,0,49199,0
78,1,39384,0
26,1,91391,0
81,1,85093,0
80,1,16703,0
69,1,34456,0
89,0,41850,1
8,1,63665,1
98,0,6375,0
3,1,34486,0
58,1,84128,1
63,0,4396,1
25,1,98573,0
5,1,33568,0
23,1,17994,0
50,0,22673,0
93,1,13952,0
39,0,15235,1
97,0,87856,0
11,0,32022,0
97,1,21909,0
53,1,72349,1
94,0,37989,1
54,1,12956,0
16,1,44066,1
27,1,24806,0
75,0,73385,1
47,1,27792,0
54,0,86607,1
9,0,66762,1
14,0,4515,0
83,0,99378,0
60,1,3948,1
81,0,75565,0
58,0,22962,1
77,1,13170,0
52,0,38198,1
3,0,69711,0
96,0,66468,1
46,1,64789,0
51,0,62053,1
97,1,62715,1
82,1,25330,1
67,0,11266,0
12,1,91122,1
82,0,17941,1
57,0,45318,1
11,1,69744,1
49,0,24349,0
52,1,90613,0
73,1,40151,1
6,1,19467,0
93,1,7794,0
78,0,11018,0
5,0,7475,1
79,0,83989,1
37,0,17990,0
62,0,78211,0
12,1,6427,1
35,0,53412,0
10,0,15675,0
41,1,61658,1
75,1,78775,1
14,1,34550,1
76,0,55886,0
38,1,31760,1
29,1,67308,1
97,0,94630,0
2,0,86333,1
13,1,34609,0
89,0,94945,1
60,0,75421,1
98,1,3952,0
68,0,51739,0
94,0,66300,0
73,1,84196,1
77,0,87485,0
81,1,17248,0
33,0,58434,0
24,1,36965,0
74,0,8027,0
32,1,34821,1
5,0,13414,0
2,0,74113,0
61,0,63392,0
22,0,44087,1
5,0,22566,0
69,0,10511,1
47,0,32625,0
8,1,55115,1
17,1,23435,0
72,1,16620,1
12,1,19620,0
84,1,77729,1
81,1,78088,0
94,0,20929,1
23,1,78145,1
34,0,43917,0
90,1,69241,0
69,0,95252,0
89,1,25915,1
67,0,32069,0
98,1,82177,1
2,1,31079,1
49,1,57819,0
8,1,46119,0
69,1,4242,0
7,0,10495,1
34,1,50962,1
65,1,62017,0
27,1,30113,1
14,0,62882,1
46,1,93805,0
86,0,22014,1
18,1,3057,1
87,0,79197,1
64,1,15519,0
11,1,49709,1
4,1,19832,1
3,1,36173,0
69,0,62458,0
77,1,6699,1
44,1,79527,0
5,0,66783,0
95,1,12761,0
24,1,24415,1
85,1,39867,1
16,1,45856,0
65,1,81204,0
36,1,12921,0
81,1,79800,0
90,0,15325,0
81,1,80001,1
33,0,27393,0
1,1,56051,0
18,1,43797,0
53,0,76827,1
75,0,79713,0
39,0,43111,1
74,1,80236,0
39,0,91891,1
81,0,70450,1
92,0,35805,0
70,0,42865,0
35,1,36115,0
96,0,35610,1
65,1,52545,1
85,0,56349,0
75,1,69825,1
29,0,86046,0
29,0,42361,1
22,1,27050,0
31,0,37320,1
11,1,23917,0
56,0,42852,0
94,1,1872,1
77,1,77680,0
36,1,8451,0
72,0,39004,0
55,0,56569,0
20,1,14207,0
70,1,24348,0
90,0,60664,0
47,1,93717,0
81,1,1598,0
67,1,7471,1
56,0,99367,1
35,0,70625,0
22,0,17297,0
3,1,38231,0
50,0,52990,1
64,1,34362,1
9,1,16430,1
79,0,69622,1
59,1,38573,1
68,0,26934,1
89,0,50390,0
13,1,24973,0
84,1,68331,0
15,1,26928,1
81,0,85285,0
18,1,8077,0
89,0,11442,0
25,0,21196,1
32,1,25934,1
39,1,59722,1
57,0,19711,0
10,1,45269,1
61,1,3627,0
28,1,90873,1
98,1,38074,0
32,0,8907,0
83,1,20578,0
43,0,88493,1
6,0,86296,0
16,1,73771,0
54,0,47242,1
98,1,14174,0
90,1,27880,1
11,0,16932,0
82,1,27545,1
54,0,57493,0
13,0,93107,1
50,0,14773,0
98,0,69648,1
32,0,85970,1
66,0,68312,1
24,1,5820,1
94,1,31741,1
67,1,37734,1
1,0,89519,1
88,1,25481,0
96,0,72522,0
47,1,1545,0
94,0,76933,1
87,0,90931,0
30,1,55918,1
63,0,74672,1
47,0,45425,1
35,0,7707,1
5,1,95893,0
65,0,20015,1
2,1,14789,0
48,0,31662,0
91,0,13305,0
16,0,89755,1
54,0,73794,0
31,0,30248,0
97,1,6980,1
3,0,14647,1
83,0,65410,0
4,0,12508,0
32,1,41652,0
8,1,91062,1
7,1,47615,1
61,0,18138,1
8,1,80879,0
16,0,49025,1
99,0,54862,0
32,0,4968,1
8,0,20156,0
88,1,40341,1
36,1,53703,0
91,0,52651,0
99,1,84180,0
89,0,51703,1
6,0,25010,0
35,1,36714,1
79,1,37355,0
51,1,91724,1
95,1,91471,1
28,1,36364,0
1,1,85101,1
98,1,84169,0
5,0,32838,1
74,1,99467,1
16,0,41823,0
94,1,31153,0
58,1,11886,1
84,1,19828,0
95,1,46548,0
83,0,10612,1
59,1,83405,1
60,0,98985,1
87,1,30248,1
31,1,44264,0
38,0,13936,0
61,1,53553,0
93,1,96354,1
49,0,78148,1
1,1,6058,0
35,1,77880,1
58,0,24560,0
89,0,7429,0
7,1,38434,1
52,0,46877,1
45,1,96388,1
75,0,3695,1
89,1,83547,1
14,0,23453,1
37,1,93329,0
69,1,23953,0
15,0,89191,0
37,0,85175,1
51,1,18776,1
34,1,68056,1
90,1,45745,1
17,0,79037,0
66,1,8966,0
11,0,75502,0
17,0,33877,0
68,0,88358,1
8,0,27032,1
87,0,57654,1
58,1,94233,0
42,1,49481,0
24,0,39290,1
1,0,24109,0
59,0,7372,0
26,1,98818,1
30,0,44437,1
22,1,94592,1
23,0,76128,0
5,0,11172,1
60,0,50097,1
23,0,66039,1
41,0,60403,1
65,0,59153,1
5,0,98300,1
27,1,78211,0
57,0,88513,1
22,1,24963,1
39,1,79941,0
11,0,96480,1
29,1,34969,1
23,0,82295,0
13,0,73473,1
89,1,74220,0
88,1,77890,1
21,0,95245,0
71,1,18462,1
68,1,92294,0
48,1,34466,1
62,1,10410,0
9,0,90887,1
96,1,87538,0
75,0,14985,0
14,0,54995,1
85,1,77624,0
50,0,72554,0
19,0,87375,1
64,1,47535,0
74,1,8404,1
28,1,21113,0
55,0,29884,1
63,0,92516,0
66,0,88798,1
75,1,41170,1
47,1,92036,1
33,0,40372,0
14,1,86316,1
26,0,95089,1
37,0,86707,0
53,1,79881,1
91,0,18217,1
84,0,42953,1
94,0,30796,1
42,1,83310,0
77,0,95203,1
66,0,25711,0
42,1,76240,0
33,1,21930,0
67,1,87899,1
31,0,9773,0
26,1,17729,1
95,0,26657,0
84,1,61381,0
86,0,40145,0
26,0,79769,1
13,0,14313,0
16,1,68899,1
90,0,1373,0
93,1,38251,1
43,1,13819,1
46,1,67191,1
15,0,26528,0
88,0,15805,1
82,1,75357,1
60,1,37092,0
84,1,51506,0
78,0,90180,1
53,0,22016,1
94,1,84341,0
36,0,21569,1
75,1,59050,0
29,0,61326,1
72,0,50113,0
54,0,12385,1
94,0,7160,0
28,1,47971,1
49,0,70282,0
76,0,49321,0
2,0,47016,0
97,0,99833,1
33,1,19568,0
16,1,44206,0
87,0,81645,1
51,0,71491,0
19,0,70546,1
53,0,54060,1
96,0,17466,1
93,0,42985,1
98,1,80048,0
38,0,6115,0
74,1,14397,1
45,1,77413,0
2,1,46371,0
57,1,20226,1
67,1,96109,1
88,1,40392,0
76,1,94917,0
3,0,46155,0
12,0,72247,0
88,1,3554,0
26,0,62247,0
58,1,23939,1
59,1,35985,1
53,1,81471,1
10,1,52897,0
34,1,75910,0
86,0,89533,0
67,0,56360,0
24,0,18278,1
60,0,76777,1
17,1,55514,1
3,1,81124,1
27,1,29573,0
58,0,97231,0
39,1,50055,1
89,0,9172,1
65,0,15155,1
